document_id,main_category,sub_category
06039,physics,hist-ph
00206,hep-th,
07738,astro-ph,GA
07562,eess,SP
10509,cond-mat,str-el
09113,math,MG
00287,math,AG
04266,hep-ph,
05639,cond-mat,mes-hall
03482,math,AG
04277,astro-ph,GA
08560,cs,NI
02663,cond-mat,mes-hall
03112,math,AP
06651,q-fin,EC
04918,quant-ph,
08392,physics,ins-det
03166,astro-ph,HE
01153,cond-mat,mes-hall
09214,math,DS
05233,cond-mat,mes-hall
04716,stat,ME
09239,math,RT
06602,physics,optics
09257,q-bio,NC
10376,hep-th,
01913,q-bio,NC
07156,cs,CV
05228,quant-ph,
08302,math,FA
06649,astro-ph,GA
09240,cs,DB
04310,cs,IT
07625,physics,flu-dyn
00710,nlin,CD
07671,astro-ph,GA
08399,physics,optics
10175,astro-ph,GA
05422,astro-ph,SR
10144,q-bio,MN
07558,cond-mat,soft
02400,stat,ME
03148,hep-ph,
02451,cond-mat,mes-hall
07511,physics,atom-ph
01591,gr-qc,
00830,cond-mat,mtrl-sci
05587,math,AP
05034,math,SP
04599,math,LO
06864,cs,RO
07948,physics,soc-ph
05366,cs,SE
01064,cond-mat,mes-hall
00008,hep-ph,
03491,math,CA
08353,cs,CR
02722,cs,CV
06741,physics,optics
06353,cs,CV
00598,astro-ph,GA
02231,math,NT
03633,hep-ph,
09115,hep-ph,
03450,math,AP
03850,physics,optics
03788,cond-mat,supr-con
06062,physics,comp-ph
09759,physics,app-ph
02613,cs,LG
05319,math,AG
03080,stat,CO
00745,quant-ph,
10222,physics,class-ph
04189,math,AG
01268,math,QA
00244,astro-ph,HE
08698,math,PR
00776,cs,DS
08134,math,CA
10249,cs,HC
05822,astro-ph,EP
08668,stat,AP
02402,math,DG
05841,astro-ph,GA
09779,cond-mat,stat-mech
01507,astro-ph,SR
02615,hep-th,
00862,quant-ph,
09303,stat,ML
03111,physics,optics
09852,math,AC
02233,astro-ph,GA
00706,math,SP
04098,math,AG
03574,q-fin,MF
06887,math,CO
07535,cond-mat,mes-hall
02808,cs,CL
03864,cond-mat,supr-con
09044,quant-ph,
02856,math,AP
10595,hep-ph,
01247,physics,flu-dyn
08055,cond-mat,supr-con
09066,cond-mat,soft
03124,astro-ph,GA
07385,math,CO
03284,math,PR
04285,math,FA
07188,cs,IT
03540,physics,optics
03576,math,AP
06928,cs,GR
05695,stat,ME
04643,math,CO
00061,cs,HC
03440,hep-ph,
08364,math,ST
09492,physics,soc-ph
09960,astro-ph,CO
02322,cond-mat,str-el
04476,math,AC
09663,quant-ph,
09013,math,AG
05376,cs,FL
01796,cs,IT
05603,cond-mat,mes-hall
00004,cs,DL
01309,math,AP
08069,physics,optics
09567,hep-th,
07205,math,OC
06293,quant-ph,
08846,cond-mat,mes-hall
08997,cs,HC
02480,cs,CV
04962,cs,CL
03902,hep-ph,
01564,math,PR
09517,physics,data-an
05499,math,AP
06550,astro-ph,CO
01439,cond-mat,mes-hall
07810,astro-ph,EP
03341,math,AG
00980,q-fin,PM
00397,astro-ph,HE
02067,cond-mat,dis-nn
02634,astro-ph,IM
02399,physics,ins-det
04167,cs,PL
04700,hep-ph,
10003,math-ph,
04536,cond-mat,soft
05601,physics,app-ph
04883,cs,LG
06789,hep-ph,
02484,cs,LO
09160,math,NT
02872,cond-mat,str-el
00562,nucl-th,
00825,cs,NI
09296,math,FA
05368,hep-ph,
05066,cond-mat,soft
04826,hep-ph,
03890,cs,NI
09612,physics,ins-det
00208,math-ph,
06367,physics,comp-ph
06902,physics,med-ph
04544,cs,GT
04341,astro-ph,IM
08789,physics,chem-ph
04537,cs,IT
07417,cond-mat,mes-hall
09186,gr-qc,
09862,physics,space-ph
01477,hep-th,
06617,cond-mat,mes-hall
01920,astro-ph,HE
00951,math,RA
04295,cs,LG
04425,cs,DS
00071,cond-mat,mes-hall
04982,math,NA
00605,cs,CV
01428,math-ph,
09023,astro-ph,SR
01110,cs,CE
01989,cs,GT
04060,physics,atom-ph
08459,cs,AI
07506,cond-mat,mes-hall
00859,cond-mat,mtrl-sci
04426,cond-mat,mes-hall
07067,eess,SP
08145,astro-ph,GA
07498,astro-ph,GA
04177,physics,comp-ph
10230,astro-ph,GA
01984,nucl-th,
03471,physics,bio-ph
07052,cond-mat,mes-hall
07604,cs,NI
01012,cs,DB
09783,cs,SI
03848,hep-ex,
07269,cond-mat,dis-nn
03679,physics,chem-ph
05892,math,NA
03503,hep-th,
04765,math,AG
03705,math,ST
06862,econ,EM
01001,physics,atm-clus
06519,cs,CV
07876,physics,optics
01008,cond-mat,mes-hall
02638,astro-ph,IM
01018,astro-ph,HE
01002,cond-mat,soft
07469,math,AP
00274,stat,AP
09878,cond-mat,mtrl-sci
04281,physics,ins-det
04516,cond-mat,mtrl-sci
07715,astro-ph,GA
03709,cond-mat,str-el
02170,astro-ph,GA
01594,cs,CR
06491,nucl-ex,
02425,math,OC
00115,quant-ph,
00433,astro-ph,SR
09279,math,FA
05144,quant-ph,
10446,quant-ph,
09320,math,CV
03913,math,GT
04870,cond-mat,mtrl-sci
04068,cs,IT
02860,cs,IT
03855,cs,DC
06001,math,RA
00962,cond-mat,str-el
03332,math,PR
07627,math,CO
09810,cs,LG
03765,math,OC
08872,gr-qc,
02474,eess,SP
05539,cond-mat,mes-hall
00446,quant-ph,
04954,hep-ph,
08863,cs,CV
09428,cond-mat,mtrl-sci
04441,cs,IT
10544,stat,AP
07113,q-bio,QM
09236,stat,ME
06583,physics,optics
02368,astro-ph,HE
10140,cs,LO
09788,cs,LG
04105,cs,MA
05303,math,DS
02453,cs,GR
07098,cond-mat,mtrl-sci
00741,math,AP
01307,astro-ph,SR
06698,cond-mat,soft
04726,cs,CL
09644,math,LO
02136,physics,chem-ph
02415,physics,acc-ph
01433,eess,SP
04690,cond-mat,str-el
06957,astro-ph,EP
09451,cond-mat,mtrl-sci
01272,nucl-th,
08183,hep-th,
01652,cs,IT
08050,math,GR
01893,hep-ph,
02834,quant-ph,
05427,astro-ph,GA
04959,cs,SY
03052,cond-mat,quant-gas
01323,physics,flu-dyn
02784,math,CO
09368,astro-ph,SR
10118,math,GT
00391,math,AP
09980,math,FA
00602,cs,CV
07049,cond-mat,mes-hall
10087,cs,NE
10174,hep-th,
01060,math,AT
00856,math,CO
00037,math,AG
06783,physics,acc-ph
04431,math,CV
02731,quant-ph,
06518,astro-ph,GA
02534,cs,NI
04605,math,NT
02344,cs,NI
10257,cond-mat,mes-hall
08066,hep-ph,
05249,math,AP
04533,physics,soc-ph
00460,astro-ph,IM
06490,cs,LG
01956,astro-ph,HE
06288,cs,CV
09836,math,AP
00778,quant-ph,
08724,math,ST
02204,gr-qc,
02223,cond-mat,mtrl-sci
02704,hep-ph,
07187,hep-ex,
06317,physics,flu-dyn
03507,astro-ph,CO
04166,physics,app-ph
07390,math,CT
06408,cs,DB
09622,math,NA
06345,cs,CV
01706,physics,ins-det
10183,physics,acc-ph
01289,math,NT
07366,nucl-ex,
00964,physics,bio-ph
05760,q-fin,GN
09285,math,NT
02604,quant-ph,
07030,stat,ML
08537,quant-ph,
04927,physics,app-ph
00992,cs,IT
00692,hep-ph,
00665,physics,soc-ph
07300,hep-ph,
01570,math,CO
08258,astro-ph,HE
07443,cond-mat,supr-con
06129,quant-ph,
00129,cs,CR
10568,astro-ph,GA
05569,math,NA
07847,astro-ph,CO
03410,math,QA
03238,stat,ME
08533,math,PR
08236,hep-th,
01740,math,NA
10477,physics,flu-dyn
05467,astro-ph,GA
05472,gr-qc,
01830,math,FA
07046,astro-ph,HE
07857,math,NA
09280,astro-ph,CO
07895,math,AP
01390,physics,chem-ph
04354,cs,CL
03823,physics,acc-ph
09039,cs,DB
02031,cs,CV
03515,astro-ph,GA
05592,math,RT
10496,cs,CV
09930,math,RT
09615,gr-qc,
09832,math,CV
07947,cs,DB
03268,q-bio,NC
08800,math,NA
10259,math,AT
01947,astro-ph,IM
09765,physics,app-ph
03030,cs,SI
03966,hep-ph,
08479,eess,SP
03118,cond-mat,stat-mech
07985,cs,AI
02674,astro-ph,HE
07175,cs,CL
01768,cs,CL
00346,cond-mat,quant-gas
08114,cs,PL
00671,astro-ph,SR
10092,astro-ph,EP
05873,cs,IT
09424,nlin,CD
04329,cs,PF
00463,math-ph,
02689,astro-ph,CO
06815,math,CO
07461,cond-mat,soft
02695,math,PR
05972,cs,HC
08098,cs,DS
02427,hep-ph,
06984,cond-mat,mes-hall
06797,cs,CV
02606,physics,flu-dyn
06831,cs,CV
08788,stat,ML
02065,nucl-th,
04172,math,NA
08592,astro-ph,GA
05947,q-fin,CP
06180,physics,pop-ph
04156,physics,ins-det
08716,astro-ph,GA
02254,cs,LG
09660,gr-qc,
08573,cs,IR
01319,astro-ph,HE
01643,astro-ph,GA
05792,math,CO
09224,cs,NI
07951,astro-ph,SR
00172,math,OC
07454,math,CA
06395,hep-ex,
01050,cs,IT
03189,math,OA
06537,hep-ph,
06405,nucl-th,
00738,astro-ph,EP
05504,cs,SD
09679,math,DS
07481,cs,CV
09662,hep-ph,
04339,math,ST
00286,cond-mat,mes-hall
09811,quant-ph,
08628,stat,AP
00225,math,CO
04385,cs,CY
09050,astro-ph,CO
02353,math,AP
01385,q-bio,NC
07430,cs,IT
08699,cond-mat,mes-hall
10555,quant-ph,
01827,physics,plasm-ph
07913,astro-ph,EP
10389,math,CA
03019,stat,ME
01691,physics,chem-ph
06661,physics,space-ph
00103,physics,chem-ph
10024,math,RA
03542,quant-ph,
07328,stat,ME
09692,astro-ph,GA
00895,astro-ph,EP
06100,cond-mat,str-el
10369,hep-ph,
05063,physics,comp-ph
05869,physics,comp-ph
07270,math-ph,
09502,hep-th,
09268,math,GR
02477,eess,SP
06206,math,LO
07001,cond-mat,quant-gas
04145,physics,plasm-ph
06086,nlin,PS
06037,gr-qc,
05007,stat,ME
09682,astro-ph,GA
07318,stat,ME
07646,cond-mat,str-el
06899,cond-mat,mtrl-sci
10368,math,GR
03720,q-fin,MF
06919,hep-ex,
00683,math,PR
08909,astro-ph,IM
00050,cond-mat,supr-con
07288,cs,CL
08472,math,QA
06463,astro-ph,SR
00304,physics,ins-det
08598,cs,SE
07642,math,FA
00832,math,OA
04112,q-fin,RM
04076,cs,MM
09889,math,SG
03846,physics,atom-ph
06153,cs,PF
09534,hep-ph,
04139,quant-ph,
00272,gr-qc,
09287,cond-mat,supr-con
00056,cs,LG
09792,math,NA
05187,math,GR
02151,cs,RO
03192,math,AG
05823,cs,NI
06677,math,ST
06124,astro-ph,HE
09565,math,PR
06342,astro-ph,CO
08243,math,CO
04457,cs,HC
04821,cs,DC
00968,cs,CV
07960,q-fin,CP
07024,math,AP
09123,physics,app-ph
01150,eess,SP
08025,math,CA
05965,math,LO
05402,math,OC
10166,astro-ph,GA
05464,physics,geo-ph
05643,cs,DB
10108,stat,ML
05956,physics,med-ph
06598,astro-ph,CO
08830,physics,ed-ph
03435,physics,optics
01779,math,AG
10192,physics,flu-dyn
06480,cs,CL
04444,math,NT
03403,astro-ph,GA
00948,nucl-ex,
04943,hep-th,
07455,cs,CV
03254,math,RT
06364,physics,comp-ph
06942,astro-ph,SR
00405,quant-ph,
02597,stat,ME
08188,cond-mat,mtrl-sci
09375,cond-mat,quant-gas
08948,astro-ph,GA
04772,astro-ph,IM
04041,cond-mat,mes-hall
02444,q-fin,EC
09357,hep-th,
01112,hep-ph,
06475,cs,SE
02793,cs,DS
02681,q-fin,EC
00076,cs,CL
06464,cond-mat,mes-hall
09021,cs,IT
00795,astro-ph,GA
06891,math,PR
05446,cond-mat,stat-mech
00792,astro-ph,GA
02197,eess,IV
03423,cs,LG
03999,astro-ph,GA
10528,hep-ph,
00703,physics,chem-ph
05938,cs,NI
08506,math,NA
03676,cond-mat,mes-hall
02485,eess,SP
07519,astro-ph,EP
08039,gr-qc,
07302,physics,class-ph
01292,math,DG
02341,astro-ph,EP
00596,quant-ph,
01031,math,CV
04550,math,CO
08124,physics,optics
06126,cs,LG
00015,astro-ph,HE
01938,math,NT
05241,physics,plasm-ph
06697,cond-mat,dis-nn
06371,quant-ph,
10527,cs,SI
08368,astro-ph,SR
04978,stat,ME
05867,astro-ph,GA
01932,cs,CR
10478,stat,ME
04474,math,DG
07014,quant-ph,
04745,cs,SY
10028,quant-ph,
10306,math,CO
03453,cond-mat,stat-mech
05055,cs,DS
08103,physics,flu-dyn
02948,cond-mat,mtrl-sci
02673,astro-ph,IM
08901,cs,IT
03420,cond-mat,soft
03748,cs,IT
02214,math,NA
03814,eess,SP
07061,eess,SP
09936,cs,CL
04808,hep-ph,
05429,astro-ph,EP
04598,quant-ph,
08046,math,NT
06461,math,AP
04355,astro-ph,SR
10481,math,AP
08969,hep-ex,
09359,astro-ph,GA
01061,stat,ML
09445,cs,SY
04780,physics,app-ph
03320,math,RT
09503,gr-qc,
05522,cs,DC
05448,astro-ph,GA
09842,math,DG
06663,physics,space-ph
02559,gr-qc,
01891,astro-ph,CO
09194,math,CO
03996,quant-ph,
06923,cond-mat,mes-hall
03640,hep-th,
07015,cond-mat,mes-hall
08158,math,NA
08583,cs,DM
04879,cond-mat,soft
09870,stat,ML
00782,math,FA
07248,math,PR
08410,cs,CR
03695,cs,ET
04579,math,AG
05331,hep-ph,
01095,astro-ph,GA
07616,math,CV
05415,math,GT
04286,astro-ph,HE
03758,cs,CR
01660,stat,AP
02755,math,DG
07754,math,NT
04496,nucl-th,
07120,math,NT
05300,math,OA
07382,math,AP
08142,astro-ph,SR
00421,math,DG
04606,math,PR
04034,math,DS
04511,math,AP
02946,stat,ME
02242,cond-mat,stat-mech
00682,math,NA
08289,physics,optics
03050,stat,ML
09771,cs,SE
05100,cs,HC
04436,math,OC
04697,hep-th,
10227,q-bio,QM
09307,physics,hist-ph
08048,cond-mat,str-el
10063,cs,FL
02911,cs,DB
03707,q-bio,CB
06952,cond-mat,quant-gas
09545,astro-ph,HE
07196,math,DG
07618,cs,HC
03090,quant-ph,
05674,math,RT
06340,cs,DC
00314,math,OC
07409,hep-ph,
00697,cond-mat,str-el
05283,quant-ph,
06259,physics,comp-ph
08312,math,AP
03719,cond-mat,mtrl-sci
08496,astro-ph,IM
07669,math,OC
03375,hep-ph,
06979,hep-ph,
03837,cond-mat,mes-hall
09197,stat,ML
07812,astro-ph,EP
06990,math,NT
10244,hep-ph,
05462,cs,AI
01467,cs,SY
01017,cs,LG
07994,physics,optics
05567,cs,IT
03091,physics,atom-ph
00361,cs,AI
04884,math,KT
05866,quant-ph,
01225,math,GT
05876,cond-mat,mes-hall
00121,cs,IT
07100,math,AG
08209,astro-ph,SR
06134,astro-ph,SR
06090,hep-ph,
02884,physics,chem-ph
00165,cond-mat,supr-con
05333,cond-mat,quant-gas
01732,math,AP
02826,astro-ph,IM
08278,math,MG
07711,nlin,AO
01109,math,RA
05353,eess,SP
07912,astro-ph,IM
07793,stat,AP
09917,cond-mat,mtrl-sci
06492,eess,AS
04596,math,PR
09164,math,PR
00981,math,ST
02505,cs,IT
07581,physics,plasm-ph
05568,cs,CV
08958,astro-ph,SR
10374,gr-qc,
06103,math,NA
00999,quant-ph,
01032,math,DS
10254,astro-ph,EP
10486,cs,SY
03648,cs,CY
03141,cond-mat,soft
00266,q-fin,MF
01627,cs,CV
08749,astro-ph,SR
03233,cs,DB
08881,stat,ML
08093,cs,LG
00380,math,ST
08370,math,RT
01063,astro-ph,SR
07698,cs,CV
06500,math,CO
00180,cond-mat,soft
07919,astro-ph,SR
02572,math-ph,
09875,math,PR
00469,astro-ph,SR
08489,cond-mat,supr-con
02538,math,GN
09899,cond-mat,stat-mech
01674,math,NT
07032,math,DG
01703,hep-th,
04152,astro-ph,IM
07634,math,GT
02585,math,GT
04228,astro-ph,GA
04589,cs,AI
00764,cond-mat,mtrl-sci
09291,astro-ph,SR
09793,math-ph,
02386,hep-ph,
05230,cs,RO
10585,cs,CV
08840,math,PR
01206,math,NA
01791,physics,optics
09741,cs,MM
01038,physics,comp-ph
00354,cs,SE
05064,cs,DC
08669,quant-ph,
01624,cs,IR
04688,physics,ins-det
04218,q-fin,GN
10030,math,AP
04113,cond-mat,str-el
06440,cond-mat,mtrl-sci
07749,cond-mat,stat-mech
07773,astro-ph,SR
06002,math,NT
03566,astro-ph,IM
07294,math,PR
08922,physics,flu-dyn
01569,cond-mat,stat-mech
01228,cs,AI
08797,cs,IT
02148,cs,NE
09230,cond-mat,mes-hall
08447,q-bio,QM
05640,gr-qc,
04702,cs,DS
10132,math,NA
06937,astro-ph,SR
02342,math,NA
01638,cond-mat,str-el
07979,cond-mat,str-el
03306,quant-ph,
09407,cs,DM
06497,math,LO
04500,math,AT
09180,physics,flu-dyn
10004,physics,gen-ph
03659,cond-mat,str-el
04841,q-fin,GN
08692,math,GT
07124,physics,comp-ph
01130,cond-mat,str-el
03240,physics,optics
00639,cond-mat,mtrl-sci
06915,math,RT
03688,cs,CR
04087,q-bio,QM
03217,math,PR
08215,q-fin,CP
09459,cond-mat,mes-hall
09266,math,GR
04343,nlin,AO
09181,math,NT
00143,math,QA
04386,cs,SY
02889,cs,PF
03195,math,PR
00712,cs,AI
04261,cs,CV
00687,cs,PL
01415,cs,CV
05398,cs,IT
05475,gr-qc,
09241,math,GR
09509,cond-mat,soft
01721,cond-mat,mtrl-sci
00891,physics,ao-ph
05401,cs,CV
02004,cond-mat,mes-hall
08721,math,AP
07399,cs,CG
03046,physics,flu-dyn
01041,math,DG
09096,physics,ao-ph
07601,math,AP
03386,math,PR
04488,math,NA
07265,astro-ph,CO
03812,cond-mat,mtrl-sci
03843,q-bio,PE
07452,math,OC
08196,cs,LG
05941,astro-ph,GA
04318,astro-ph,HE
07392,astro-ph,GA
00843,cs,CC
08369,cond-mat,soft
10540,math,NT
01743,cond-mat,dis-nn
05602,astro-ph,SR
07008,cs,CG
03168,cs,AI
00160,astro-ph,CO
05392,physics,bio-ph
02626,astro-ph,HE
06207,physics,comp-ph
07260,astro-ph,CO
08112,math,CA
02954,stat,ME
08696,math,AP
03125,q-bio,PE
06960,hep-th,
06294,cs,LG
09616,gr-qc,
07320,astro-ph,EP
04049,hep-ex,
04404,math,NA
00276,physics,soc-ph
07658,math,NT
08212,cs,LO
00936,cs,DC
09457,math,DS
02787,cond-mat,mtrl-sci
01043,astro-ph,GA
04479,cs,DL
10331,astro-ph,GA
01840,physics,gen-ph
07923,cond-mat,dis-nn
01588,math,CO
07640,math,LO
03176,math,CA
01933,cs,CV
01458,hep-ph,
05225,physics,comp-ph
05255,cond-mat,str-el
07582,astro-ph,CO
02760,physics,acc-ph
00721,math,CO
08151,hep-ph,
01352,math,AP
08941,cond-mat,str-el
02843,hep-ph,
09019,quant-ph,
03038,astro-ph,CO
03579,hep-th,
10602,cond-mat,str-el
00812,math-ph,
04583,math,MG
05563,math,AP
04001,cs,IT
06918,math,AT
06228,cs,ET
06064,math,CA
02734,hep-ph,
01679,cond-mat,mtrl-sci
07112,physics,space-ph
02189,cond-mat,mtrl-sci
01583,astro-ph,GA
04309,stat,ME
05130,math,AP
07751,math,DS
00829,cs,DB
02227,stat,ML
02088,math,RA
04632,math,GT
05267,cond-mat,str-el
00906,cs,CC
02906,hep-ph,
04437,cs,DL
05186,stat,CO
00492,astro-ph,SR
02324,cs,IT
02671,astro-ph,CO
08623,cond-mat,mtrl-sci
06653,physics,ins-det
04491,math,OC
10128,cs,IT
04222,astro-ph,EP
06982,math,PR
10078,cond-mat,mes-hall
01384,math,GR
01126,astro-ph,SR
09768,quant-ph,
08431,cond-mat,str-el
09305,physics,hist-ph
08255,cond-mat,quant-gas
07048,gr-qc,
04194,cond-mat,mes-hall
06224,physics,app-ph
09425,math,CA
05112,cs,IT
07043,quant-ph,
08733,math,NT
04852,math,AG
01354,math,AG
09569,astro-ph,EP
03412,eess,SP
09041,cs,CV
06274,cs,LG
02299,physics,flu-dyn
07580,cs,CV
09803,astro-ph,EP
02848,cond-mat,str-el
03081,math,DS
09865,cond-mat,mtrl-sci
06282,stat,ME
03969,math,AT
00084,hep-ex,
00965,cs,IT
09918,physics,optics
00065,q-bio,QM
05871,quant-ph,
00349,cs,CV
10240,eess,SP
00120,math,PR
03438,physics,optics
08242,cond-mat,str-el
10173,hep-ph,
05828,quant-ph,
07770,math,GT
01777,q-fin,ST
09217,astro-ph,SR
07324,cond-mat,mes-hall
01637,hep-ph,
09952,astro-ph,GA
03473,math,PR
05719,cond-mat,mes-hall
06315,cs,IT
06094,astro-ph,EP
01402,cs,CV
04993,cond-mat,quant-gas
05327,stat,AP
07978,physics,atom-ph
05417,quant-ph,
10566,hep-ph,
07520,math,FA
07777,cs,IT
02412,math,GR
05791,math,PR
04728,cs,DC
06958,gr-qc,
04739,cs,DM
09624,cs,LG
08127,hep-ph,
04564,astro-ph,IM
06750,cs,DB
03400,physics,soc-ph
02095,cond-mat,quant-gas
02258,physics,atom-ph
05796,cs,CY
03992,math,OA
04636,math,DS
04259,math,DG
01820,cs,IT
06632,cond-mat,supr-con
10420,math,LO
00110,cs,NI
05056,q-bio,PE
10048,math,OC
08147,astro-ph,SR
06745,math,CA
00352,math-ph,
01651,q-bio,NC
05355,math,NT
08574,astro-ph,GA
04387,cs,LO
05124,cs,CV
05148,hep-ex,
09316,math,RT
01014,math,MG
01615,cs,CV
10185,astro-ph,GA
07453,gr-qc,
05011,nucl-th,
06332,astro-ph,GA
08005,math,AP
02465,math,PR
09216,cond-mat,stat-mech
02406,math,NT
02286,astro-ph,HE
07432,cond-mat,mes-hall
00699,math,KT
08219,math,AG
07672,math,AC
01617,astro-ph,GA
07565,math,NT
00749,math,MG
07042,cond-mat,str-el
09685,astro-ph,GA
06006,math,AT
06096,nucl-th,
01899,cs,LG
07129,cond-mat,supr-con
07442,astro-ph,IM
01065,cond-mat,mes-hall
10102,cond-mat,soft
08693,cs,IT
05351,eess,SP
02264,cond-mat,mes-hall
06387,math,PR
02076,cs,NI
02853,cs,NI
00627,math,LO
02547,astro-ph,CO
04755,cond-mat,mtrl-sci
08168,cond-mat,mtrl-sci
05991,cond-mat,supr-con
04966,cs,CY
02794,cond-mat,mes-hall
04271,cs,LG
01100,astro-ph,EP
05350,nlin,AO
08700,quant-ph,
10286,cond-mat,supr-con
05865,quant-ph,
08624,cs,CV
05176,math,RT
00836,math,AP
07536,eess,SP
09402,hep-ph,
03716,math,GT
04473,cs,CR
07221,astro-ph,EP
03028,nlin,PS
06284,cond-mat,mtrl-sci
06234,astro-ph,EP
06625,math-ph,
02366,gr-qc,
07027,math,FA
09255,cond-mat,mes-hall
02960,hep-ex,
02336,cs,OH
01821,q-bio,NC
07180,quant-ph,
09410,math,PR
10327,astro-ph,CO
05657,cond-mat,mes-hall
02456,math,GR
09877,cs,RO
08054,astro-ph,GA
03252,cs,CV
07118,math,CA
06756,cs,CV
05590,quant-ph,
10349,quant-ph,
05675,cond-mat,quant-gas
03965,astro-ph,HE
04675,math,CO
01405,physics,gen-ph
02134,cs,NI
00138,gr-qc,
06296,stat,AP
05117,cs,CV
00804,gr-qc,
02271,math,PR
01925,math,NT
10421,math,AP
03212,math,NA
07663,cs,SY
06479,math,OC
02561,math,NA
10056,cs,IT
09304,astro-ph,GA
05849,cs,SY
03972,math,CO
04695,stat,ML
00988,cs,IT
00381,math,GR
02942,math,OA
07440,cs,AI
07374,astro-ph,SR
03033,astro-ph,HE
02376,cs,IT
02566,math,LO
07277,astro-ph,HE
05661,stat,CO
02880,astro-ph,SR
01587,stat,ML
02922,math,GR
02185,physics,ins-det
08630,gr-qc,
03092,physics,atom-ph
09208,gr-qc,
05264,cs,MM
10097,math,CO
02702,econ,EM
01634,astro-ph,EP
09748,math,AP
04475,math,GR
05083,math,DG
05500,cs,IT
03535,hep-ex,
00650,astro-ph,CO
10284,astro-ph,GA
02305,astro-ph,HE
08397,math,OC
02575,astro-ph,EP
01775,math,GM
03654,math,NT
08610,math,AG
02179,math,OC
05746,cs,CV
08473,gr-qc,
06758,math,CO
01413,astro-ph,HE
01835,physics,geo-ph
07987,cs,CV
04221,astro-ph,HE
06600,astro-ph,IM
04866,math,AP
05787,cs,CV
01023,math,FA
02897,physics,optics
00759,hep-ph,
00344,stat,AP
07956,math,CO
00899,nlin,SI
01274,gr-qc,
07093,q-bio,PE
03895,cs,IT
00918,physics,chem-ph
08793,physics,flu-dyn
07494,astro-ph,IM
04770,math,NT
10483,cs,FL
05954,cond-mat,quant-gas
04403,quant-ph,
04802,physics,comp-ph
03912,physics,soc-ph
03451,astro-ph,GA
02666,physics,ins-det
04651,cs,CV
05541,cs,NI
04205,math,NA
04427,cs,IT
08678,cond-mat,mes-hall
04178,math,RT
03492,hep-ph,
01868,math,AP
07868,astro-ph,CO
00557,quant-ph,
04104,cs,IT
03172,math,OC
10319,cs,CV
08776,math,CO
01389,math-ph,
01735,math,QA
04306,cs,DC
08680,math,MG
09620,cond-mat,quant-gas
04946,hep-ph,
09854,cs,AI
06390,math,CA
01205,q-fin,PR
06285,cs,SY
06010,math,AG
07757,cs,SI
03832,quant-ph,
06029,cs,MS
06061,eess,SP
02325,cs,CV
08204,astro-ph,GA
02395,hep-ex,
01815,hep-ph,
03342,quant-ph,
10058,cs,IT
07345,gr-qc,
07590,math,AP
00577,math,DS
04082,astro-ph,CO
04901,q-bio,QM
08079,cond-mat,quant-gas
03382,gr-qc,
07073,cs,CL
04885,cond-mat,str-el
10479,math,NT
02746,cs,CR
06858,hep-th,
07864,cs,RO
01954,physics,optics
08735,cond-mat,supr-con
01635,hep-lat,
04148,astro-ph,IM
02753,cs,CV
09537,math,CV
00943,cond-mat,soft
10353,math,AP
07920,astro-ph,IM
03221,math,AG
02668,cs,HC
03717,cs,IT
07002,math,RA
10054,astro-ph,SR
10250,cond-mat,mes-hall
01143,math,HO
03035,cond-mat,stat-mech
03809,hep-ph,
01930,cond-mat,stat-mech
08408,eess,SP
00615,math,NA
10191,physics,optics
07263,hep-th,
06174,astro-ph,HE
08515,q-bio,MN
00742,cs,DC
08107,cs,PL
08439,cs,IR
01730,math,DS
03989,stat,ME
02640,hep-ph,
04046,astro-ph,SR
03432,math,CO
02735,math,OC
07004,cs,SI
07822,stat,AP
00904,cs,CV
06320,cond-mat,supr-con
08186,cs,CV
05180,math,NA
03089,hep-ph,
09486,cs,IT
03828,math,PR
08438,astro-ph,HE
06136,cs,LG
10001,physics,gen-ph
03981,astro-ph,GA
02815,cs,SY
04524,astro-ph,GA
00136,cond-mat,mtrl-sci
02997,math,GT
08136,gr-qc,
05795,cs,NI
04180,hep-ph,
06460,cs,DS
01599,eess,SP
08986,hep-ph,
06503,stat,ML
01622,physics,plasm-ph
07848,cs,CV
09083,cs,CV
04236,math,NT
06755,astro-ph,SR
07467,math,CO
09263,cond-mat,mtrl-sci
01677,hep-ph,
01145,cs,IT
04680,quant-ph,
05256,math,GR
01709,cs,IT
07055,cs,SI
06087,astro-ph,SR
04332,astro-ph,HE
07169,math,AP
05599,cs,CV
06743,cond-mat,mtrl-sci
02903,cs,SI
04358,gr-qc,
09478,math,FA
00467,quant-ph,
06944,physics,hist-ph
04449,math,AP
10377,math,NT
05905,physics,atom-ph
01079,math,PR
09723,astro-ph,IM
02418,cond-mat,str-el
06400,cs,SI
07900,nucl-ex,
02296,quant-ph,
02865,nlin,CD
05015,quant-ph,
05484,math,CV
10352,hep-th,
06338,math,CO
09556,cs,DB
06530,physics,app-ph
08237,astro-ph,GA
04948,gr-qc,
08308,math,AP
03550,physics,optics
00695,physics,plasm-ph
00896,math,RT
10243,stat,ME
03416,cond-mat,soft
06341,astro-ph,EP
04895,hep-ex,
05196,cond-mat,mtrl-sci
04392,math,NT
05668,physics,optics
07603,physics,class-ph
01832,astro-ph,HE
01399,q-bio,PE
09979,cond-mat,mtrl-sci
07131,physics,optics
04241,cs,IT
10519,cs,LO
